"position","track_id","track_name","artists","artist_uris","album_name","album_id","album_uri","duration_ms","duration_min","playcount","content_rating","playable","preview_url","cover_url","track_uri","track_url"
"578","48MZo2dHoOpZtBxhXSKQJE","Talking To Myself","Woo York; Pôngo","spotify:artist:3F4cmqlG4wCV3aEZlHHO8p; spotify:artist:5MdQkQHcQwFNM9spXSqjdv","Talking To Myself","0MLNzmjfLrNH6Aed3Xzxvu","spotify:album:0MLNzmjfLrNH6Aed3Xzxvu","219574","3,66","147799","NONE","True","https://p.scdn.co/mp3-preview/edfc671f82ed5ad2e29adb078f30582d53e5664d","https://i.scdn.co/image/ab67616d0000b273dd0ecdb1c0130f632aee5ca5","spotify:track:48MZo2dHoOpZtBxhXSKQJE","https://open.spotify.com/track/48MZo2dHoOpZtBxhXSKQJE"
"579","2XAxDEYtT8X5ZLm7hktDOG","Nothing Ever Changes - Agents of Time Remix","Vintage Culture; MAGNUS; Agents Of Time","spotify:artist:28uJnu5EsrGml2tBd7y8ts; spotify:artist:4pOglqMAavrWFo20ORRx5w; spotify:artist:6Jbyd4qzEtbFtswZP1o6Ht","Nothing Ever Changes (Agents of Time Remix)","5PsIsYwY9XgclLpfzkETpv","spotify:album:5PsIsYwY9XgclLpfzkETpv","204285","3,4","3290343","NONE","True","https://p.scdn.co/mp3-preview/bf56731db3c80e48dd7e25ec1541205ea8fd2633","https://i.scdn.co/image/ab67616d0000b27306afe30adc7467f03c01ef05","spotify:track:2XAxDEYtT8X5ZLm7hktDOG","https://open.spotify.com/track/2XAxDEYtT8X5ZLm7hktDOG"
"580","3Qpu1wWIAot60NJc2gbUUW","See You In Dreams","Fideles; Be No Rain","spotify:artist:39RaU9BN81x3KBo299bwXs; spotify:artist:0ToTNYPspLv4FWbcpXgOUt","See You In Dreams","3C3KUYrEI6XYlwf0n4h2Wz","spotify:album:3C3KUYrEI6XYlwf0n4h2Wz","271519","4,53","2416570","NONE","True","https://p.scdn.co/mp3-preview/17d78ac003cc9f5e4c7deab9b45dea4c711825d4","https://i.scdn.co/image/ab67616d0000b273e52ea616d1f1b26d9d9947ec","spotify:track:3Qpu1wWIAot60NJc2gbUUW","https://open.spotify.com/track/3Qpu1wWIAot60NJc2gbUUW"
"581","5zuN8DZ5CD60ZoRKwX87k2","Where We Belong","Roman Kyn","spotify:artist:6Jb59eK1JvJ0i5EJSQH9oX","Where We Belong","19g2LAUiJi5Ka67IHBcgXf","spotify:album:19g2LAUiJi5Ka67IHBcgXf","318053","5,3","1209999","NONE","True","https://p.scdn.co/mp3-preview/51e787fab89eacab7244e19be43d2437d39836e6","https://i.scdn.co/image/ab67616d0000b273ef206b7857cbce51d17880db","spotify:track:5zuN8DZ5CD60ZoRKwX87k2","https://open.spotify.com/track/5zuN8DZ5CD60ZoRKwX87k2"
"582","3jVo350GBcozw5OrXySv5N","Vertigo","Agents Of Time; Camden Cox","spotify:artist:6Jbyd4qzEtbFtswZP1o6Ht; spotify:artist:5mNpMP01Co4vXZ3U0fWP3C","Vertigo","4LJhKUgLG4w4uM99XyAkMz","spotify:album:4LJhKUgLG4w4uM99XyAkMz","234448","3,91","3059590","NONE","True","https://p.scdn.co/mp3-preview/dbf1e16eed1baab7985638e7dee98de5e6ec609b","https://i.scdn.co/image/ab67616d0000b273b2bbd0a88676631198d04643","spotify:track:3jVo350GBcozw5OrXySv5N","https://open.spotify.com/track/3jVo350GBcozw5OrXySv5N"
"583","0fRLU02X1H2RqWPWKKaJ5c","Ringo - Miss Monique Remix","Lufthaus; Miss Monique","spotify:artist:0zlMouo6dENL2tsOY9JssU; spotify:artist:29TpNOsTNYbLb6Xa10H0PR","Ringo (Miss Monique Remix)","0DweN2CtrxoKqvz0w2hcPC","spotify:album:0DweN2CtrxoKqvz0w2hcPC","222594","3,71","1624274","NONE","True","https://p.scdn.co/mp3-preview/00217c5cf47f38c359af47d662771428a40569ad","https://i.scdn.co/image/ab67616d0000b273c29f7111531cae19ff2fc14a","spotify:track:0fRLU02X1H2RqWPWKKaJ5c","https://open.spotify.com/track/0fRLU02X1H2RqWPWKKaJ5c"
"584","5Bw4Yuk88dpRkFdiVSoJ7M","Friend Of Mine","Agents Of Time; Ross Quinn","spotify:artist:6Jbyd4qzEtbFtswZP1o6Ht; spotify:artist:7zaRAbRhvbrGObP8CjdTsr","Friend Of Mine","1ipZ4uu4EwyTu912NKFbyS","spotify:album:1ipZ4uu4EwyTu912NKFbyS","213333","3,56","5675070","NONE","True","https://p.scdn.co/mp3-preview/7ffed86866d0ad11f081f0eb5283bd1065329625","https://i.scdn.co/image/ab67616d0000b273d7ccae38818514296f94475f","spotify:track:5Bw4Yuk88dpRkFdiVSoJ7M","https://open.spotify.com/track/5Bw4Yuk88dpRkFdiVSoJ7M"
"585","424p6UywhA810uXc7zr6N4","FLORAL","Mind Against; CAY (DE)","spotify:artist:48LWLoeY0dhwaiX1FRsn72; spotify:artist:2ug2jpxDeOgYfYleeYzg2K","FLORAL","2ZpTiLH2CUPC9QUpwgW9DY","spotify:album:2ZpTiLH2CUPC9QUpwgW9DY","269120","4,49","929341","NONE","True","https://p.scdn.co/mp3-preview/d045f2376f692347dcc1e246fd027eb6e9b0aec9","https://i.scdn.co/image/ab67616d0000b273af4e98a68177968e381841ff","spotify:track:424p6UywhA810uXc7zr6N4","https://open.spotify.com/track/424p6UywhA810uXc7zr6N4"
"586","1jts9oi0XfqcQxT07Kvj3c","Stay","Paul van Dyk; Reznor","spotify:artist:7wU1naftD3lNq7rNsiDvOR; spotify:artist:0Wm9IqgalE5DPu7uZcWzO8","Stay","7KeUPlxwvsu8XD0rNrPjz4","spotify:album:7KeUPlxwvsu8XD0rNrPjz4","254328","4,24","1214979","NONE","True","https://p.scdn.co/mp3-preview/1eda303fab9fcb1003fb4a8d24e0c1bebf44b689","https://i.scdn.co/image/ab67616d0000b2739501dd542ba74eb53dd23dca","spotify:track:1jts9oi0XfqcQxT07Kvj3c","https://open.spotify.com/track/1jts9oi0XfqcQxT07Kvj3c"
"587","39Ynos9s3WJPvss8z4JBg8","Pankrepas","Massano; Koraia; NURAH","spotify:artist:6htWLP8aiuf19FYMA4VQAZ; spotify:artist:75pPkq8AGi21u8CHVXKKHT; spotify:artist:5mZrrXWoXJhErQMWVrp6fs","Pankrepas","5p3jdI5wKt2X0En9WxQ44W","spotify:album:5p3jdI5wKt2X0En9WxQ44W","230087","3,83","1026101","NONE","True","https://p.scdn.co/mp3-preview/619834be2ef75e945775b3402cc628c7782e384c","https://i.scdn.co/image/ab67616d0000b273becd329a23f8bbf97af20506","spotify:track:39Ynos9s3WJPvss8z4JBg8","https://open.spotify.com/track/39Ynos9s3WJPvss8z4JBg8"
"588","7sNSLpiSJrNYWc0XLgFEBn","Miss You - Argy Remix","Argy; Robin Schulz; Oliver Tree","spotify:artist:1NaQOKgddaJipUtmptb7GI; spotify:artist:3t5xRXzsuZmMDkQzgOX35S; spotify:artist:6TLwD7HPWuiOzvXEa3oCNe","Miss You (Argy Remix)","1o9F9wzQQTAU1k8Qj5fDza","spotify:album:1o9F9wzQQTAU1k8Qj5fDza","175748","2,93","3589468","NONE","True","https://p.scdn.co/mp3-preview/0947968427c72ec66965ece80a5063c4109598d6","https://i.scdn.co/image/ab67616d0000b273ac80e39af78e6ab9ef379d7a","spotify:track:7sNSLpiSJrNYWc0XLgFEBn","https://open.spotify.com/track/7sNSLpiSJrNYWc0XLgFEBn"
"589","5HWYlBq7NXCZGjXGIp5Mpk","Shadow","Marino Canal; Kotiēr","spotify:artist:6qdVbTc8Uvy0VJyDZbYTd8; spotify:artist:6yiQLc8QqofCG6ob7D1Rcu","Shadow","3xpZz8pqMCAPTVPFb3KmlO","spotify:album:3xpZz8pqMCAPTVPFb3KmlO","196859","3,28","843312","NONE","True","https://p.scdn.co/mp3-preview/f73f45dac07ecc7ccd297d52f6bef470291660c0","https://i.scdn.co/image/ab67616d0000b2731180756a40d297e4e907066b","spotify:track:5HWYlBq7NXCZGjXGIp5Mpk","https://open.spotify.com/track/5HWYlBq7NXCZGjXGIp5Mpk"
"590","0tsy6nz8kxejwfHa2MIj42","Love Seeking","Mind Against","spotify:artist:48LWLoeY0dhwaiX1FRsn72","Love Seeking","2lZmsUQotWHBObYJywxXXF","spotify:album:2lZmsUQotWHBObYJywxXXF","226565","3,78","1881525","NONE","True","https://p.scdn.co/mp3-preview/6307edbead798159928d6c0ac19f87d5a3056e37","https://i.scdn.co/image/ab67616d0000b27386a07239adbb18b34439829c","spotify:track:0tsy6nz8kxejwfHa2MIj42","https://open.spotify.com/track/0tsy6nz8kxejwfHa2MIj42"
"591","34CtI9lzEVzmq8NcQ6dJLP","Silence - Kryder Remix","Delerium; Sarah McLachlan; Kryder","spotify:artist:0IUq1plF3ON4Fboj1bE6kN; spotify:artist:4NgNsOXSwIzXlUIJcpnNUp; spotify:artist:1xfLBmx0n8DQri9HxJsq9O","Silence (Kryder Remix)","2tCf3SrqeRZk4fZpGA1CgP","spotify:album:2tCf3SrqeRZk4fZpGA1CgP","195841","3,26","4247822","NONE","True","https://p.scdn.co/mp3-preview/763cc327160e280dd6ed48d70cb96818eb89cc59","https://i.scdn.co/image/ab67616d0000b2736588f1faa5f069c6018dc928","spotify:track:34CtI9lzEVzmq8NcQ6dJLP","https://open.spotify.com/track/34CtI9lzEVzmq8NcQ6dJLP"
"592","5se4SpUxbStmWGZngKWqLU","Let's Go Dancing","Layton Giordani; Tiga; Audion","spotify:artist:7mC3RkNNTV6p2j9w4F8Ip4; spotify:artist:5l9wiTZVfqQTfMDOt0HtwC; spotify:artist:1ygSVTF0A998n2Z3nmLei8","Let's Go Dancing","3ey1jQ8gUe2E8KRT8Flfjv","spotify:album:3ey1jQ8gUe2E8KRT8Flfjv","228372","3,81","3871450","NONE","True","https://p.scdn.co/mp3-preview/5dbba688c4a925ad0bb43d95135c643d98b5df86","https://i.scdn.co/image/ab67616d0000b273746d7e6d61ec804bcaec317a","spotify:track:5se4SpUxbStmWGZngKWqLU","https://open.spotify.com/track/5se4SpUxbStmWGZngKWqLU"
"593","4FbR1ydDwqLcE7m4ss9kwJ","Tiki - Radio Edit","Chini","spotify:artist:1swF2aZ0wjBH3IhI82kcAb","Tiki (Radio Edit)","0I9FdRSsL3asy12XeQ4K86","spotify:album:0I9FdRSsL3asy12XeQ4K86","189359","3,16","96426","NONE","True","https://p.scdn.co/mp3-preview/be1bfb72314a0de8730410df42a337335cf8f5fd","https://i.scdn.co/image/ab67616d0000b273a280a684c3359e62b9b9d3f7","spotify:track:4FbR1ydDwqLcE7m4ss9kwJ","https://open.spotify.com/track/4FbR1ydDwqLcE7m4ss9kwJ"
"594","7lxbCUxQXJRkPQ1eErYZd3","Raw - Tony Romera Remix","Julio Navas; Gustavo Bravetti; David Amo; Tony Romera","spotify:artist:1xTuChuImQkqK7A0aGaZqr; spotify:artist:3COgt6jQqmGpT8vM79C7R9; spotify:artist:6hnD17Gw6ohwryCf3D2AwD; spotify:artist:7GQsOji7pfixzkLt63awo5","Raw (Tony Romera Remix)","05RVsgf3zkK6pcTHFmoNkZ","spotify:album:05RVsgf3zkK6pcTHFmoNkZ","217500","3,62","19279415","NONE","True","https://p.scdn.co/mp3-preview/76ac83a58531a612877ad523b53fee65561efbe0","https://i.scdn.co/image/ab67616d0000b273faeb14fa0ce4449367f77345","spotify:track:7lxbCUxQXJRkPQ1eErYZd3","https://open.spotify.com/track/7lxbCUxQXJRkPQ1eErYZd3"
"595","3R3xZdFKzn7yTjAiFcOLiK","What The Fuck - Original Club Mix","Funkagenda","spotify:artist:2bElZdbJcj6B8WIP2fiKsG","Toolroom Ten","4Arf9XqJbk4v6HcKPMg3b1","spotify:album:4Arf9XqJbk4v6HcKPMg3b1","396220","6,6","3847927","EXPLICIT","True","https://p.scdn.co/mp3-preview/7e07bd0d94b8155287b3ee225566de3d1c865979","https://i.scdn.co/image/ab67616d0000b2731bdea3fceb64bf1b9f5c4910","spotify:track:3R3xZdFKzn7yTjAiFcOLiK","https://open.spotify.com/track/3R3xZdFKzn7yTjAiFcOLiK"
"596","2fvTY6ZMhXtVyaB4DJl4ho","Rollin","Roddy Lima","spotify:artist:0Bg1joLOL52mJS0kf0pIDx","Rollin","3w8KSKMei0RiWW6dtvQNRI","spotify:album:3w8KSKMei0RiWW6dtvQNRI","195034","3,25","283328","NONE","True","https://p.scdn.co/mp3-preview/21321b91e11e7bde320bbff5f98bdcb8fc65f4ea","https://i.scdn.co/image/ab67616d0000b273a8aba9c7040a4db471f0ba49","spotify:track:2fvTY6ZMhXtVyaB4DJl4ho","https://open.spotify.com/track/2fvTY6ZMhXtVyaB4DJl4ho"
"597","6cVCk99iVLiAHxX6Ys1hOI","Zaza","Roddy Lima; Silva Mc","spotify:artist:0Bg1joLOL52mJS0kf0pIDx; spotify:artist:7v4hw85pzG0M9kJHlBGsi3","Zaza","5zJ6WGi72B1REG9qXobyak","spotify:album:5zJ6WGi72B1REG9qXobyak","221538","3,69","1559588","NONE","True","https://p.scdn.co/mp3-preview/3058aa58b7917c8f99370648e316db06291bdc3f","https://i.scdn.co/image/ab67616d0000b273eabda5405d64f1ca3552aae7","spotify:track:6cVCk99iVLiAHxX6Ys1hOI","https://open.spotify.com/track/6cVCk99iVLiAHxX6Ys1hOI"
"598","6YzWNNWyxVGC0eczvuUtmF","Say Yes To Heaven - Anyma Remix","Lana Del Rey; Anyma","spotify:artist:00FQb4jTyendYWaN8pK0wa; spotify:artist:4iBwchw0U0GZv5RfVYSMxN","Say Yes To Heaven (Anyma Remix)","35ZI8inROOaI4YkvOmCSLq","spotify:album:35ZI8inROOaI4YkvOmCSLq","222076","3,7","37349042","NONE","True","https://p.scdn.co/mp3-preview/99dfbf1403ee1c1956b0fc8f4a8a0de07986f5be","https://i.scdn.co/image/ab67616d0000b273feb6e3b7f523c5709484ca38","spotify:track:6YzWNNWyxVGC0eczvuUtmF","https://open.spotify.com/track/6YzWNNWyxVGC0eczvuUtmF"
"599","475r8pbikqtqehhc1qUIOf","Higher Power","Anyma; Argy; MAGNUS","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:1NaQOKgddaJipUtmptb7GI; spotify:artist:4pOglqMAavrWFo20ORRx5w","Genesys II","4jkiarZE3b7c3a5D3L2LZy","spotify:album:4jkiarZE3b7c3a5D3L2LZy","208601","3,48","38880050","NONE","True","https://p.scdn.co/mp3-preview/b3f3253471625288bb921640285b0bd1924765a3","https://i.scdn.co/image/ab67616d0000b273d2454ff9b99989ac16faf007","spotify:track:475r8pbikqtqehhc1qUIOf","https://open.spotify.com/track/475r8pbikqtqehhc1qUIOf"
"600","5MmDAFQa8SP9bA5J3f5vYc","Origin","ARTBAT; Shall Ocin; braev","spotify:artist:3BkRu2TGd2I1uBxZKddfg1; spotify:artist:6OP6u8D2Icl5qmrCbyTY7M; spotify:artist:7mGCESDlw5ChfZQTQ3eUIS","Origin","5Z6mUYSbLGMoRyLq8JAuj1","spotify:album:5Z6mUYSbLGMoRyLq8JAuj1","460780","7,68","5259011","NONE","True","https://p.scdn.co/mp3-preview/e46815bacca55c2ed6f045c610b6804601b1cfdb","https://i.scdn.co/image/ab67616d0000b27340a93ad11212c743b8cd120b","spotify:track:5MmDAFQa8SP9bA5J3f5vYc","https://open.spotify.com/track/5MmDAFQa8SP9bA5J3f5vYc"
"601","4tskcpaSK17TTUZHc6jJi5","Manifesto","MRAK","spotify:artist:4JLXtk9bdFy9xkslFY91dY","Manifesto","27Nw4ermfLnyKvnmEa6WWS","spotify:album:27Nw4ermfLnyKvnmEa6WWS","222580","3,71","4446010","NONE","True","https://p.scdn.co/mp3-preview/3f977cc802dafd0381fd18dc4ed856f38586e2a0","https://i.scdn.co/image/ab67616d0000b2738802882878fb71b794aa5f3a","spotify:track:4tskcpaSK17TTUZHc6jJi5","https://open.spotify.com/track/4tskcpaSK17TTUZHc6jJi5"
"602","7gPTyBwllEDyrTuiB7iiaW","Loss Of Hope","Innellea","spotify:artist:71rqI5HtraA3qXBwatyG6e","Distorted Youth EP","6mpbNHzLl4Se8H5bCRcPug","spotify:album:6mpbNHzLl4Se8H5bCRcPug","439024","7,32","4151783","NONE","True","https://p.scdn.co/mp3-preview/8e7577ddf3cef1496bf57520bdf98b27fdf8223c","https://i.scdn.co/image/ab67616d0000b273b128799942dab5e693b8632d","spotify:track:7gPTyBwllEDyrTuiB7iiaW","https://open.spotify.com/track/7gPTyBwllEDyrTuiB7iiaW"
"603","6JxTtdOekUivxVC81BWI6r","River","Guy J; Astrix","spotify:artist:7Em4kWZ5atMYknHwSkp3gD; spotify:artist:3dUltShd2gJQc98Kc7Syit","River / Tree of Life","39xB3BDea3C0mJZvsTZOrq","spotify:album:39xB3BDea3C0mJZvsTZOrq","530443","8,84","1334642","NONE","True","https://p.scdn.co/mp3-preview/e22c54f872d7f380e78faec2e92d5c2764817f9b","https://i.scdn.co/image/ab67616d0000b273f13e158c43a14a5d88d3ec26","spotify:track:6JxTtdOekUivxVC81BWI6r","https://open.spotify.com/track/6JxTtdOekUivxVC81BWI6r"
"604","0WR9KW1AtgLNuDhrjNhIr1","Greece","Cafius","spotify:artist:1aBC9aXPU2A7OxYREMJvfH","Greece","5GYnCSqK65BW3RGtBYvnE3","spotify:album:5GYnCSqK65BW3RGtBYvnE3","288807","4,81","4808","NONE","True","https://p.scdn.co/mp3-preview/dff72817817927fc1a7cf4fa19239c115bf829e3","https://i.scdn.co/image/ab67616d0000b273ddcbe918c59a3931dd8a631e","spotify:track:0WR9KW1AtgLNuDhrjNhIr1","https://open.spotify.com/track/0WR9KW1AtgLNuDhrjNhIr1"
"605","6PSArspq6JShGfIiE0kGWJ","Dark Clouds (feat. Heerhorst & Peter Pahn)","Teenage Mutants; Heerhorst; PETER PAHN","spotify:artist:3IFgjVPT8yeB4UnJCWOpZA; spotify:artist:4C3vrP3HDWOph3a6XSAVWR; spotify:artist:4LQoXe8NEzb0WSvAhQSFbD","Dark Clouds (feat. Heerhorst & Peter Pahn)","33ctW2TAe9YUbXoZDlbxDa","spotify:album:33ctW2TAe9YUbXoZDlbxDa","271111","4,52","14064957","NONE","True","https://p.scdn.co/mp3-preview/2053a821e6ef53665c4c54b6ed1ea28cf4fd2008","https://i.scdn.co/image/ab67616d0000b2730dcf9bde2f2a47731f4e8693","spotify:track:6PSArspq6JShGfIiE0kGWJ","https://open.spotify.com/track/6PSArspq6JShGfIiE0kGWJ"
"606","5poZz8srlh8P5XjKsHKXj7","When I Push - Edit","Eli Brown; Layton Giordani; OFFAIAH","spotify:artist:5lVNSw2GPci8kebrAQpZqU; spotify:artist:7mC3RkNNTV6p2j9w4F8Ip4; spotify:artist:2E1NFr5AeEGUJkLUUsWCAO","When I Push (Edit)","1mvCo6lKqirk2mq56tiMRy","spotify:album:1mvCo6lKqirk2mq56tiMRy","213582","3,56","19152786","NONE","True","https://p.scdn.co/mp3-preview/c8297293b144555e687c55f90bec9d9489565961","https://i.scdn.co/image/ab67616d0000b27388ebf4ac1447fcf595e899ea","spotify:track:5poZz8srlh8P5XjKsHKXj7","https://open.spotify.com/track/5poZz8srlh8P5XjKsHKXj7"
"607","72FN3KE2IoxGmyPGtQNcTV","Landa","Cassian","spotify:artist:1ChtRJ3f4rbv4vtz87i6CD","Unity Pt. 3","5jXLIlcuEhUQIjo9H5ruo9","spotify:album:5jXLIlcuEhUQIjo9H5ruo9","360242","6","3421742","NONE","True","https://p.scdn.co/mp3-preview/650c528b07fbae3f02ee6613270d581eeab0cc22","https://i.scdn.co/image/ab67616d0000b2730b0957bcf8407d9ffea67553","spotify:track:72FN3KE2IoxGmyPGtQNcTV","https://open.spotify.com/track/72FN3KE2IoxGmyPGtQNcTV"
"608","4zDG66t4CS5gD2WLq4K9JK","Your Mind","CamelPhat; Josh Gigante","spotify:artist:240wlM8vDrf6S4zCyzGj2W; spotify:artist:7dcUWT1KmxjXieEnzFSjeH","Your Mind","25fUzY5qFM0Fm6ESlFOJFu","spotify:album:25fUzY5qFM0Fm6ESlFOJFu","354647","5,91","3147160","NONE","True","https://p.scdn.co/mp3-preview/da4f6e383918f824e3b4c230adf2b6388b6acb0c","https://i.scdn.co/image/ab67616d0000b273cbda830a033ad1c022795957","spotify:track:4zDG66t4CS5gD2WLq4K9JK","https://open.spotify.com/track/4zDG66t4CS5gD2WLq4K9JK"
"609","3TkQa2WiMWt1vRpoHCz0m2","Make a Show (Malandra Jr. Remix)","Marc DePulse; Rafael Cerato; Hadar; Malandra Jr.","spotify:artist:7dhJPaz7uYAPpQSBj1SPaN; spotify:artist:3NUcxMYt10f6cx567crDk2; spotify:artist:0WfN8Xr80cGPyNQ3yOk6lt; spotify:artist:7KgVyMfGnLuYLLbftkfVNQ","Make a Show","4jhB0sGVcd49pT7yTBGasx","spotify:album:4jhB0sGVcd49pT7yTBGasx","497459","8,29","2594096","EXPLICIT","True","https://p.scdn.co/mp3-preview/4052503eefbb1bc569ea625afbc092d6ba53adf3","https://i.scdn.co/image/ab67616d0000b27321c7d205da28cd49d2c879a6","spotify:track:3TkQa2WiMWt1vRpoHCz0m2","https://open.spotify.com/track/3TkQa2WiMWt1vRpoHCz0m2"
"610","48sQDk5lU0iQzvWiZhduO3","Revision feat. Gio Santi","Maceo Plex; Gio Santi","spotify:artist:3TXQ1ddouwQAI78hV4hXDj; spotify:artist:7F57JJSLjR39pwgOF0RFAA","'93","3UJOuk02GRRQoskeaCFwbG","spotify:album:3UJOuk02GRRQoskeaCFwbG","391333","6,52","4772658","NONE","True","https://p.scdn.co/mp3-preview/07583bf94a2d4e6cda987b7b07792b26b0ced09f","https://i.scdn.co/image/ab67616d0000b27353225edd917309494b54a07a","spotify:track:48sQDk5lU0iQzvWiZhduO3","https://open.spotify.com/track/48sQDk5lU0iQzvWiZhduO3"
"611","7ysmP2ik0XG7ZkJg5Pfucp","Sordid Affair - Maceo Plex Remix","Röyksopp; Maceo Plex","spotify:artist:5nPOO9iTcrs9k6yFffPxjH; spotify:artist:3TXQ1ddouwQAI78hV4hXDj","Sordid Affair (Remixes)","14VRko1sRlr1wIM3UYB6R5","spotify:album:14VRko1sRlr1wIM3UYB6R5","478265","7,97","16302853","NONE","True","https://p.scdn.co/mp3-preview/cd4c681b44a97e14ab6fd3ba7dc41f3c20bee9b9","https://i.scdn.co/image/ab67616d0000b273fe0aea435331306f7743edf3","spotify:track:7ysmP2ik0XG7ZkJg5Pfucp","https://open.spotify.com/track/7ysmP2ik0XG7ZkJg5Pfucp"
"612","5zLGsCUdRieydq198vi0q0","Morning Comes","Stephan Jolk","spotify:artist:7w0ddx9rFndvpiqO1VOxJM","Sound of the Jungle (Pt. 6/6)","6m7N4BnroBoUnLmG6W2548","spotify:album:6m7N4BnroBoUnLmG6W2548","315418","5,26","1297095","NONE","True","https://p.scdn.co/mp3-preview/68f814be17ae5080ad76e6852c3b50ad86b68c37","https://i.scdn.co/image/ab67616d0000b273ac6e456e12cd9da3bce4be10","spotify:track:5zLGsCUdRieydq198vi0q0","https://open.spotify.com/track/5zLGsCUdRieydq198vi0q0"
"613","3SqFOlaoUGG8DQLQ0pPkEU","You & I","Joris Voorn; Nathan Nicholson","spotify:artist:4jGpKAmwvU263l0tUh4xKU; spotify:artist:4q8SjmBr5X7DUmVvrnNrsd","You & I","6igefRN2lXM6pLTbtyFzAO","spotify:album:6igefRN2lXM6pLTbtyFzAO","212506","3,54","9412498","NONE","True","https://p.scdn.co/mp3-preview/a258d3d1004b064c2cea67dca70172f3e88744d8","https://i.scdn.co/image/ab67616d0000b273189fa0fb5cbcda30411f6c75","spotify:track:3SqFOlaoUGG8DQLQ0pPkEU","https://open.spotify.com/track/3SqFOlaoUGG8DQLQ0pPkEU"
"614","73RyhUtQnXgHB0Ko51EniR","All I Ever Wanted","Adriatique; Marino Canal","spotify:artist:02DWGcShQivFepRvGJ7xhB; spotify:artist:6qdVbTc8Uvy0VJyDZbYTd8","All I Ever Wanted","79nKwdi5pP3PwYlaSmFqHT","spotify:album:79nKwdi5pP3PwYlaSmFqHT","392240","6,54","2779332","NONE","True","https://p.scdn.co/mp3-preview/0a5101f7f0b7d53c99f2e3b3abc656aeaf1f17dc","https://i.scdn.co/image/ab67616d0000b27342b7ec0b95247df30cd3dc52","spotify:track:73RyhUtQnXgHB0Ko51EniR","https://open.spotify.com/track/73RyhUtQnXgHB0Ko51EniR"
"615","0pmv1RutJiHox7sqgeem41","Melomania","Ezequiel Arias","spotify:artist:6GyqhF3pwKcbo3U3Ncm8TJ","Melomania","5b4WxMb0gPgPK3DQTEVBpH","spotify:album:5b4WxMb0gPgPK3DQTEVBpH","444440","7,41","48706","NONE","True","https://p.scdn.co/mp3-preview/004256b12974d4f37d68dc8704e67c51d71088d1","https://i.scdn.co/image/ab67616d0000b273d64ef2389169c35cf3bfdc8d","spotify:track:0pmv1RutJiHox7sqgeem41","https://open.spotify.com/track/0pmv1RutJiHox7sqgeem41"
"616","6J3aUG1y0zSJXOnsLhx41h","Time","Pachanga Boys","spotify:artist:7EqE0DBntJS6OUT4gK9W3P","Girlcatcher","66q0q162WOFuidbucN1Jdp","spotify:album:66q0q162WOFuidbucN1Jdp","913214","15,22","20659753","NONE","True","https://p.scdn.co/mp3-preview/f91877a6b05c34e5227d3e5e1fd1ef2cd0030c0e","https://i.scdn.co/image/ab67616d0000b2734200ad0c96a4cbd49bc88415","spotify:track:6J3aUG1y0zSJXOnsLhx41h","https://open.spotify.com/track/6J3aUG1y0zSJXOnsLhx41h"
"617","7ASr3dCKZUWdTDGoEC5ls6","Abundance - AVEM Remix","Victor Norman; Nasiri; AVEM","spotify:artist:3R3CgKhPdCWFnE3ISN8zS9; spotify:artist:0KADrahn2Nf9vYPudng8mW; spotify:artist:7xu4DQ5wfoGi4koqPFfXAe","Abundance feat. Nasiri","1nf0ENKwkuPCp0jAT9qhsW","spotify:album:1nf0ENKwkuPCp0jAT9qhsW","400969","6,68","204204","NONE","True","https://p.scdn.co/mp3-preview/539f576a6d78ab30118711f3a83995896586e407","https://i.scdn.co/image/ab67616d0000b273c7245eb42afcee41c695b2ce","spotify:track:7ASr3dCKZUWdTDGoEC5ls6","https://open.spotify.com/track/7ASr3dCKZUWdTDGoEC5ls6"
"618","7kTJv38Eytjub3gbJZbN3B","Out Of A Dream","Khen","spotify:artist:7M7DUxK3f7hR03EwfwldZQ","Manginot EP","7eZGD22knvBMAOgFMP86TO","spotify:album:7eZGD22knvBMAOgFMP86TO","485511","8,09","763917","NONE","True","https://p.scdn.co/mp3-preview/b237a50da1f844677d197035cd09b2aa991daeb9","https://i.scdn.co/image/ab67616d0000b27351c0d8ad9433d89af6504514","spotify:track:7kTJv38Eytjub3gbJZbN3B","https://open.spotify.com/track/7kTJv38Eytjub3gbJZbN3B"
"619","4itZtZUPOT2WkXO6vpeYqD","Eternal Soul - Original Mix","Hraach","spotify:artist:6rdTxNwQhUJTodUx7voWXO","Eternal Soul","26Z9NwBFEObwlHFIMhO4IC","spotify:album:26Z9NwBFEObwlHFIMhO4IC","357947","5,97","9283280","NONE","True","https://p.scdn.co/mp3-preview/9148a480a25dfb9913d4e86abc3d0ab12e0ba1bc","https://i.scdn.co/image/ab67616d0000b273c0e5fee91a350527fd43b54b","spotify:track:4itZtZUPOT2WkXO6vpeYqD","https://open.spotify.com/track/4itZtZUPOT2WkXO6vpeYqD"
